date,price
2024-05-18,301.0
2024-05-19,301.0
2024-05-20,301.0
2024-05-21,301.0
2024-05-22,-1632.0
2024-05-23,-1632.0
2024-05-24,301.0
2024-05-25,301.0
2024-05-26,301.0
2024-05-27,301.0
2024-05-28,301.0
2024-05-29,301.0
2024-05-30,301.0
2024-05-31,301.0
2024-06-01,301.0
2024-06-02,301.0
2024-06-03,333.0
2024-06-04,333.0
2024-06-05,333.0
2024-06-06,333.0
2024-06-07,333.0
2024-06-08,333.0
2024-06-09,299.0
2024-06-10,299.0
2024-06-11,299.0
2024-06-12,299.0
2024-06-13,299.0
2024-06-14,299.0
2024-06-15,299.0
2024-06-16,274.0
2024-06-17,252.0
2024-06-18,252.0
2024-06-19,252.0
2024-06-20,252.0
2024-06-21,252.0
2024-06-22,252.0
2024-06-23,250.0
2024-06-24,250.0
2024-06-25,250.0
2024-06-26,250.0
2024-06-27,250.0
2024-06-28,250.0
2024-06-29,250.0
2024-06-30,250.0
2024-07-01,250.0
2024-07-02,250.0
2024-07-03,250.0
2024-07-04,250.0
2024-07-05,278.0
2024-07-06,278.0
2024-07-07,278.0
2024-07-08,278.0
2024-07-09,278.0
2024-07-10,278.0
2024-07-11,278.0
2024-07-12,278.0
2024-07-13,278.0
2024-07-14,278.0
2024-07-15,278.0
2024-07-16,278.0
2024-07-17,278.0
2024-07-18,278.0
2024-07-19,278.0
2024-07-20,278.0
2024-07-21,278.0
2024-07-22,278.0
2024-07-23,278.0
2024-07-24,278.0
2024-07-25,278.0
2024-07-26,278.0
2024-07-27,278.0
2024-07-28,278.0
2024-07-29,278.0
2024-07-30,278.0
2024-07-31,304.0
2024-08-01,332.0
2024-08-02,332.0
2024-08-03,332.0
2024-08-04,332.0
2024-08-05,332.0
2024-08-06,332.0
2024-08-07,332.0
2024-08-08,332.0
2024-08-09,332.0
2024-08-10,332.0
2024-08-11,332.0
2024-08-12,332.0
2024-08-13,332.0
2024-08-14,332.0
2024-08-15,332.0
2024-08-16,332.0
2024-08-17,332.0
2024-08-18,332.0
2024-08-19,332.0
2024-08-20,332.0
2024-08-21,332.0
2024-08-22,332.0
2024-08-23,332.0
2024-08-24,332.0
2024-08-25,332.0
2024-08-26,332.0
2024-08-27,332.0
2024-08-28,332.0
2024-08-29,332.0
2024-08-30,332.0
2024-08-31,332.0
2024-09-01,333.0
2024-09-02,333.0
2024-09-03,333.0
2024-09-04,333.0
2024-09-05,333.0
2024-09-06,333.0
2024-09-07,333.0
2024-09-08,333.0
2024-09-09,333.0
2024-09-10,333.0
2024-09-11,333.0
2024-09-12,333.0
2024-09-13,333.0
2024-09-14,333.0
2024-09-15,333.0
2024-09-16,333.0
2024-09-17,333.0
2024-09-18,333.0
2024-09-19,333.0
2024-09-20,333.0
2024-09-21,333.0
2024-09-22,333.0
2024-09-23,333.0
2024-09-24,333.0
2024-09-25,333.0
2024-09-26,333.0
2024-09-27,333.0
2024-09-28,333.0
2024-09-29,333.0
2024-09-30,333.0
2024-10-01,333.0
2024-10-02,333.0
2024-10-03,333.0
2024-10-04,333.0
2024-10-05,333.0
2024-10-06,333.0
2024-10-07,333.0
2024-10-08,333.0
2024-10-09,333.0
2024-10-10,333.0
2024-10-11,333.0
2024-10-12,333.0
2024-10-13,333.0
2024-10-14,333.0
2024-10-15,333.0
2024-10-16,333.0
2024-10-17,333.0
2024-10-18,333.0
2024-10-19,333.0
2024-10-20,333.0
2024-10-21,333.0
2024-10-22,333.0
2024-10-23,333.0
2024-10-24,333.0
2024-10-25,333.0
2024-10-26,333.0
2024-10-27,333.0
2024-10-28,333.0
2024-10-29,333.0
2024-10-30,333.0
2024-10-31,333.0
2024-11-01,333.0
2024-11-02,333.0
