date,price
2024-05-18,634.0
2024-05-19,255.0
2024-05-20,340.0
2024-05-21,340.0
2024-05-22,340.0
2024-05-23,805.0
2024-05-24,907.0
2024-05-25,1111.0
2024-05-26,805.0
2024-05-27,340.0
2024-05-28,340.0
2024-05-29,789.0
2024-05-30,340.0
2024-05-31,988.0
2024-06-01,988.0
2024-06-02,580.0
2024-06-03,536.0
2024-06-04,536.0
2024-06-05,536.0
2024-06-06,536.0
2024-06-07,678.0
2024-06-08,876.0
2024-06-09,536.0
2024-06-10,536.0
2024-06-11,536.0
2024-06-12,536.0
2024-06-13,536.0
2024-06-14,858.0
2024-06-15,1051.0
2024-06-16,536.0
2024-06-17,536.0
2024-06-18,536.0
2024-06-19,536.0
2024-06-20,536.0
2024-06-21,678.0
2024-06-22,876.0
2024-06-23,536.0
2024-06-24,536.0
2024-06-25,536.0
2024-06-26,536.0
2024-06-27,1008.0
2024-06-28,1077.0
2024-06-29,941.0
2024-06-30,536.0
2024-07-01,580.0
2024-07-02,580.0
2024-07-03,580.0
2024-07-04,580.0
2024-07-05,732.0
2024-07-06,876.0
2024-07-07,732.0
2024-07-08,732.0
2024-07-09,732.0
2024-07-10,732.0
2024-07-11,732.0
2024-07-12,732.0
2024-07-13,876.0
2024-07-14,732.0
2024-07-15,732.0
2024-07-16,732.0
2024-07-17,732.0
2024-07-18,732.0
2024-07-19,722.0
2024-07-20,863.0
2024-07-21,678.0
2024-07-22,678.0
2024-07-23,678.0
2024-07-24,678.0
2024-07-25,678.0
2024-07-26,876.0
2024-07-27,974.0
2024-07-28,678.0
2024-07-29,678.0
2024-07-30,801.0
2024-07-31,801.0
2024-08-01,801.0
2024-08-02,902.0
2024-08-03,1072.0
2024-08-04,778.0
2024-08-05,778.0
2024-08-06,778.0
2024-08-07,778.0
2024-08-08,778.0
2024-08-09,900.0
2024-08-10,1090.0
2024-08-11,778.0
2024-08-12,778.0
2024-08-13,778.0
2024-08-14,778.0
2024-08-15,778.0
2024-08-16,876.0
2024-08-17,1072.0
2024-08-18,778.0
2024-08-19,763.0
2024-08-20,763.0
2024-08-21,763.0
2024-08-22,763.0
2024-08-23,859.0
2024-08-24,1052.0
2024-08-25,778.0
2024-08-26,778.0
2024-08-27,778.0
2024-08-28,778.0
2024-08-29,778.0
2024-08-30,876.0
2024-08-31,1072.0
2024-09-01,768.0
2024-09-02,768.0
2024-09-03,768.0
2024-09-04,768.0
2024-09-05,768.0
2024-09-06,866.0
2024-09-07,1072.0
2024-09-08,778.0
2024-09-09,778.0
2024-09-10,778.0
2024-09-11,778.0
2024-09-12,778.0
2024-09-13,876.0
2024-09-14,1111.0
2024-09-15,778.0
2024-09-16,778.0
2024-09-17,778.0
2024-09-18,778.0
2024-09-19,778.0
2024-09-20,876.0
2024-09-21,1072.0
2024-09-22,778.0
2024-09-23,778.0
2024-09-24,778.0
2024-09-25,778.0
2024-09-26,778.0
2024-09-27,876.0
2024-09-28,1072.0
2024-09-29,876.0
2024-09-30,876.0
2024-10-01,858.0
2024-10-02,876.0
2024-10-03,876.0
2024-10-04,876.0
2024-10-05,1072.0
2024-10-06,876.0
2024-10-07,876.0
2024-10-08,890.0
2024-10-09,890.0
2024-10-10,890.0
2024-10-11,890.0
2024-10-12,1090.0
2024-10-13,778.0
2024-10-14,778.0
2024-10-15,778.0
2024-10-16,778.0
2024-10-17,778.0
2024-10-18,876.0
2024-10-19,1072.0
2024-10-20,778.0
2024-10-21,778.0
2024-10-22,778.0
2024-10-23,778.0
2024-10-24,778.0
2024-10-25,974.0
2024-10-26,974.0
2024-10-27,974.0
2024-10-28,778.0
2024-10-29,778.0
2024-10-30,778.0
2024-10-31,778.0
2024-11-01,876.0
2024-11-02,1100.0
2024-11-03,778.0
2024-11-04,1269.0
2024-11-05,1269.0
2024-11-06,1269.0
2024-11-07,1269.0
2024-11-08,900.0
2024-11-09,1103.0
2024-11-10,1269.0
2024-11-11,1269.0
2024-11-12,1269.0
2024-11-13,1269.0
2024-11-14,1269.0
2024-11-15,1269.0
2024-11-16,1269.0
2024-11-17,778.0
2024-11-18,778.0
2024-11-19,778.0
2024-11-20,778.0
2024-11-21,760.0
2024-11-22,856.0
2024-11-23,1060.0
2024-11-24,778.0
2024-11-25,778.0
2024-11-26,778.0
2024-11-27,778.0
2024-11-28,778.0
2024-11-29,876.0
2024-11-30,1170.0
2024-12-01,974.0
2024-12-02,974.0
2024-12-03,974.0
2024-12-04,974.0
2024-12-05,974.0
2024-12-06,1126.0
2024-12-07,1332.0
2024-12-08,1023.0
2024-12-09,974.0
2024-12-10,974.0
2024-12-11,974.0
2024-12-12,974.0
2024-12-13,1072.0
2024-12-14,1269.0
2024-12-15,974.0
2024-12-16,974.0
2024-12-17,974.0
2024-12-18,974.0
2024-12-19,1170.0
2024-12-20,1269.0
2024-12-21,1465.0
2024-12-22,1269.0
2024-12-23,1286.0
2024-12-24,1518.0
2024-12-25,1451.0
2024-12-26,1385.0
2024-12-27,1385.0
2024-12-28,2449.0
2024-12-29,2212.0
2024-12-30,1977.0
2024-12-31,1781.0
2025-01-01,1544.0
2025-01-02,1269.0
2025-01-03,1269.0
2025-01-04,1465.0
2025-01-05,1269.0
2025-01-06,1269.0
2025-01-07,1269.0
2025-01-08,1269.0
2025-01-09,1269.0
2025-01-10,-1632.0
2025-01-11,-1632.0
2025-01-12,1269.0
2025-01-13,1269.0
2025-01-14,1269.0
2025-01-15,1269.0
2025-01-16,1269.0
2025-01-17,1269.0
2025-01-18,1465.0
2025-01-19,1269.0
2025-01-20,1269.0
2025-01-21,1269.0
2025-01-22,1269.0
2025-01-23,1269.0
2025-01-24,1508.0
2025-01-25,1508.0
2025-01-26,1289.0
2025-01-27,974.0
2025-01-28,974.0
2025-01-29,974.0
2025-01-30,974.0
2025-01-31,974.0
2025-02-01,974.0
2025-02-02,876.0
2025-02-03,876.0
2025-02-04,876.0
2025-02-05,1269.0
2025-02-06,1269.0
2025-02-07,1269.0
2025-02-08,1269.0
2025-02-09,876.0
2025-02-10,-1632.0
2025-02-11,-1632.0
2025-02-12,974.0
2025-02-13,974.0
2025-02-14,974.0
2025-02-15,974.0
2025-02-16,974.0
2025-02-17,974.0
2025-02-18,974.0
2025-02-19,974.0
2025-02-20,974.0
2025-02-21,974.0
2025-02-22,974.0
2025-02-23,974.0
2025-02-24,974.0
2025-02-25,974.0
2025-02-26,974.0
2025-02-27,974.0
2025-02-28,974.0
2025-03-01,974.0
2025-03-02,974.0
2025-03-03,974.0
2025-03-04,974.0
2025-03-05,974.0
2025-03-06,974.0
2025-03-07,974.0
2025-03-08,974.0
2025-03-09,974.0
2025-03-10,974.0
2025-03-11,974.0
2025-03-12,974.0
2025-03-13,974.0
2025-03-14,974.0
2025-03-15,974.0
2025-03-16,974.0
2025-03-17,974.0
2025-03-18,974.0
2025-03-19,974.0
2025-03-20,967.0
2025-03-21,967.0
2025-03-22,-1632.0
2025-03-23,-1632.0
2025-03-24,974.0
2025-03-25,974.0
2025-03-26,974.0
2025-03-27,974.0
2025-03-28,974.0
2025-03-29,974.0
2025-03-30,974.0
2025-03-31,974.0
2025-04-01,974.0
2025-04-02,974.0
2025-04-03,974.0
2025-04-04,974.0
2025-04-05,974.0
2025-04-06,974.0
2025-04-07,974.0
2025-04-08,974.0
2025-04-09,974.0
2025-04-10,974.0
2025-04-11,974.0
2025-04-12,974.0
2025-04-13,974.0
2025-04-14,974.0
2025-04-15,974.0
2025-04-16,974.0
2025-04-17,974.0
2025-04-18,974.0
2025-04-19,974.0
2025-04-20,974.0
2025-04-21,974.0
2025-04-22,974.0
2025-04-23,974.0
2025-04-24,974.0
2025-04-25,974.0
2025-04-26,974.0
2025-04-27,974.0
2025-04-28,974.0
2025-04-29,974.0
2025-04-30,974.0
2025-05-01,974.0
2025-05-02,974.0
2025-05-03,974.0
2025-05-04,974.0
2025-05-05,974.0
2025-05-06,974.0
2025-05-07,974.0
2025-05-08,974.0
2025-05-09,974.0
2025-05-10,974.0
2025-05-11,974.0
2025-05-12,974.0
2025-05-13,974.0
2025-05-14,974.0
2025-05-15,974.0
2025-05-16,974.0
2025-05-17,974.0
