date,price
2024-05-18,377.0
2024-05-19,377.0
2024-05-20,377.0
2024-05-21,377.0
2024-05-22,377.0
2024-05-23,377.0
2024-05-24,377.0
2024-05-25,377.0
2024-05-26,377.0
2024-05-27,377.0
2024-05-28,377.0
2024-05-29,377.0
2024-05-30,377.0
2024-05-31,377.0
2024-06-01,377.0
2024-06-02,377.0
2024-06-03,377.0
2024-06-04,377.0
2024-06-05,377.0
2024-06-06,377.0
2024-06-07,377.0
2024-06-08,377.0
2024-06-09,377.0
2024-06-10,377.0
2024-06-11,377.0
2024-06-12,377.0
2024-06-13,377.0
2024-06-14,377.0
2024-06-15,377.0
2024-06-16,377.0
2024-06-17,377.0
2024-06-18,377.0
2024-06-19,377.0
2024-06-20,377.0
2024-06-21,377.0
2024-06-22,377.0
2024-06-23,377.0
2024-06-24,377.0
2024-06-25,377.0
2024-06-26,377.0
2024-06-27,377.0
2024-06-28,377.0
2024-06-29,377.0
2024-06-30,377.0
2024-07-01,377.0
2024-07-02,377.0
2024-07-03,377.0
2024-07-04,377.0
2024-07-05,377.0
2024-07-06,377.0
2024-07-07,377.0
2024-07-08,377.0
2024-07-09,377.0
2024-07-10,377.0
2024-07-11,377.0
2024-07-12,377.0
2024-07-13,377.0
2024-07-14,377.0
2024-07-15,377.0
2024-07-16,377.0
2024-07-17,377.0
2024-07-18,377.0
2024-07-19,377.0
2024-07-20,377.0
2024-07-21,377.0
2024-07-22,377.0
2024-07-23,377.0
2024-07-24,377.0
2024-07-25,377.0
2024-07-26,377.0
2024-07-27,377.0
2024-07-28,377.0
2024-07-29,377.0
2024-07-30,377.0
2024-07-31,377.0
2024-08-01,377.0
2024-08-02,377.0
2024-08-03,377.0
2024-08-04,377.0
2024-08-05,377.0
2024-08-06,377.0
2024-08-07,377.0
2024-08-08,377.0
2024-08-09,377.0
2024-08-10,377.0
2024-08-11,377.0
2024-08-12,377.0
2024-08-13,377.0
2024-08-14,377.0
2024-08-15,377.0
2024-08-16,377.0
2024-08-17,377.0
2024-08-18,377.0
2024-08-19,377.0
2024-08-20,377.0
2024-08-21,377.0
2024-08-22,377.0
2024-08-23,377.0
2024-08-24,377.0
2024-08-25,377.0
2024-08-26,377.0
2024-08-27,377.0
2024-08-28,377.0
2024-08-29,377.0
2024-08-30,377.0
2024-08-31,377.0
2024-09-01,377.0
2024-09-02,377.0
2024-09-03,377.0
2024-09-04,377.0
2024-09-05,377.0
2024-09-06,377.0
2024-09-07,377.0
2024-09-08,377.0
2024-09-09,377.0
2024-09-10,377.0
2024-09-11,377.0
2024-09-12,377.0
2024-09-13,377.0
2024-09-14,377.0
2024-09-15,377.0
2024-09-16,377.0
2024-09-17,377.0
2024-09-18,377.0
2024-09-19,377.0
2024-09-20,377.0
2024-09-21,377.0
2024-09-22,377.0
2024-09-23,377.0
2024-09-24,377.0
2024-09-25,377.0
2024-09-26,377.0
2024-09-27,377.0
2024-09-28,377.0
2024-09-29,377.0
2024-09-30,377.0
2024-10-01,377.0
2024-10-02,377.0
2024-10-03,377.0
2024-10-04,377.0
2024-10-05,377.0
2024-10-06,377.0
2024-10-07,377.0
2024-10-08,377.0
2024-10-09,377.0
2024-10-10,377.0
2024-10-11,377.0
2024-10-12,377.0
2024-10-13,377.0
2024-10-14,377.0
2024-10-15,377.0
2024-10-16,377.0
2024-10-17,377.0
2024-10-18,377.0
2024-10-19,377.0
2024-10-20,377.0
2024-10-21,377.0
2024-10-22,377.0
2024-10-23,377.0
2024-10-24,377.0
2024-10-25,377.0
2024-10-26,377.0
2024-10-27,377.0
2024-10-28,377.0
2024-10-29,377.0
2024-10-30,377.0
2024-10-31,377.0
2024-11-01,377.0
2024-11-02,377.0
2024-11-03,377.0
2024-11-04,377.0
2024-11-05,377.0
2024-11-06,377.0
2024-11-07,377.0
2024-11-08,377.0
2024-11-09,377.0
2024-11-10,377.0
2024-11-11,377.0
2024-11-12,377.0
2024-11-13,377.0
2024-11-14,377.0
2024-11-15,377.0
2024-11-16,377.0
2024-11-17,377.0
2024-11-18,377.0
2024-11-19,377.0
2024-11-20,377.0
2024-11-21,377.0
2024-11-22,377.0
2024-11-23,377.0
2024-11-24,377.0
2024-11-25,377.0
2024-11-26,377.0
2024-11-27,377.0
2024-11-28,377.0
2024-11-29,377.0
2024-11-30,377.0
2024-12-01,377.0
2024-12-02,377.0
2024-12-03,377.0
2024-12-04,377.0
2024-12-05,377.0
2024-12-06,377.0
2024-12-07,377.0
2024-12-08,377.0
2024-12-09,377.0
2024-12-10,377.0
2024-12-11,377.0
2024-12-12,377.0
2024-12-13,377.0
2024-12-14,377.0
2024-12-15,377.0
2024-12-16,377.0
2024-12-17,377.0
2024-12-18,377.0
2024-12-19,377.0
2024-12-20,377.0
2024-12-21,377.0
2024-12-22,377.0
2024-12-23,377.0
2024-12-24,377.0
2024-12-25,377.0
2024-12-26,377.0
2024-12-27,377.0
2024-12-28,377.0
2024-12-29,377.0
2024-12-30,377.0
2024-12-31,377.0
2025-01-01,376.0
2025-01-02,376.0
2025-01-03,376.0
2025-01-04,376.0
2025-01-05,376.0
2025-01-06,376.0
2025-01-07,376.0
2025-01-08,376.0
2025-01-09,376.0
2025-01-10,376.0
2025-01-11,376.0
2025-01-12,376.0
2025-01-13,376.0
2025-01-14,376.0
2025-01-15,376.0
2025-01-16,376.0
2025-01-17,376.0
2025-01-18,376.0
2025-01-19,376.0
2025-01-20,376.0
2025-01-21,376.0
2025-01-22,376.0
2025-01-23,376.0
2025-01-24,376.0
2025-01-25,376.0
2025-01-26,376.0
2025-01-27,376.0
2025-01-28,376.0
2025-01-29,376.0
2025-01-30,376.0
2025-01-31,376.0
2025-02-01,376.0
2025-02-02,376.0
2025-02-03,376.0
2025-02-04,376.0
2025-02-05,376.0
2025-02-06,376.0
2025-02-07,376.0
2025-02-08,376.0
2025-02-09,376.0
2025-02-10,376.0
2025-02-11,376.0
2025-02-12,376.0
2025-02-13,376.0
2025-02-14,376.0
2025-02-15,376.0
2025-02-16,376.0
2025-02-17,376.0
2025-02-18,376.0
2025-02-19,376.0
2025-02-20,376.0
2025-02-21,376.0
2025-02-22,376.0
2025-02-23,376.0
2025-02-24,376.0
2025-02-25,376.0
2025-02-26,376.0
2025-02-27,376.0
2025-02-28,376.0
2025-03-01,376.0
2025-03-02,376.0
2025-03-03,376.0
2025-03-04,376.0
2025-03-05,376.0
2025-03-06,376.0
2025-03-07,376.0
2025-03-08,376.0
2025-03-09,376.0
2025-03-10,376.0
2025-03-11,376.0
2025-03-12,376.0
2025-03-13,376.0
2025-03-14,376.0
2025-03-15,376.0
2025-03-16,376.0
2025-03-17,376.0
2025-03-18,376.0
2025-03-19,376.0
2025-03-20,376.0
2025-03-21,376.0
2025-03-22,376.0
2025-03-23,376.0
2025-03-24,376.0
2025-03-25,376.0
2025-03-26,376.0
2025-03-27,376.0
2025-03-28,376.0
2025-03-29,376.0
2025-03-30,376.0
2025-03-31,376.0
2025-04-01,376.0
2025-04-02,376.0
2025-04-03,376.0
2025-04-04,376.0
2025-04-05,376.0
2025-04-06,376.0
2025-04-07,376.0
2025-04-08,376.0
2025-04-09,376.0
2025-04-10,376.0
2025-04-11,376.0
2025-04-12,376.0
2025-04-13,376.0
2025-04-14,376.0
2025-04-15,376.0
2025-04-16,376.0
2025-04-17,376.0
2025-04-18,376.0
2025-04-19,376.0
2025-04-20,376.0
2025-04-21,376.0
2025-04-22,376.0
2025-04-23,376.0
2025-04-24,376.0
2025-04-25,376.0
2025-04-26,376.0
2025-04-27,376.0
2025-04-28,376.0
2025-04-29,376.0
2025-04-30,376.0
2025-05-01,376.0
2025-05-02,376.0
2025-05-03,376.0
2025-05-04,376.0
2025-05-05,376.0
2025-05-06,376.0
2025-05-07,376.0
2025-05-08,376.0
2025-05-09,376.0
2025-05-10,376.0
2025-05-11,376.0
2025-05-12,376.0
2025-05-13,376.0
2025-05-14,376.0
2025-05-15,376.0
2025-05-16,376.0
2025-05-17,-1632.0
