date,price
2024-05-18,376.0
2024-05-19,376.0
2024-05-20,376.0
2024-05-21,376.0
2024-05-22,376.0
2024-05-23,376.0
2024-05-24,376.0
2024-05-25,376.0
2024-05-26,376.0
2024-05-27,376.0
2024-05-28,376.0
2024-05-29,376.0
2024-05-30,376.0
2024-05-31,376.0
2024-06-01,376.0
2024-06-02,376.0
2024-06-03,376.0
2024-06-04,376.0
2024-06-05,376.0
2024-06-06,376.0
2024-06-07,376.0
2024-06-08,376.0
2024-06-09,376.0
2024-06-10,376.0
2024-06-11,376.0
2024-06-12,376.0
2024-06-13,376.0
2024-06-14,376.0
2024-06-15,376.0
2024-06-16,376.0
2024-06-17,376.0
2024-06-18,376.0
2024-06-19,376.0
2024-06-20,376.0
2024-06-21,376.0
2024-06-22,376.0
2024-06-23,376.0
2024-06-24,376.0
2024-06-25,376.0
2024-06-26,376.0
2024-06-27,376.0
2024-06-28,376.0
2024-06-29,376.0
2024-06-30,376.0
2024-07-01,376.0
2024-07-02,376.0
2024-07-03,376.0
2024-07-04,376.0
2024-07-05,376.0
2024-07-06,376.0
2024-07-07,376.0
2024-07-08,376.0
2024-07-09,376.0
2024-07-10,376.0
2024-07-11,376.0
2024-07-12,376.0
2024-07-13,376.0
2024-07-14,376.0
2024-07-15,376.0
2024-07-16,376.0
2024-07-17,376.0
2024-07-18,376.0
2024-07-19,376.0
2024-07-20,376.0
2024-07-21,376.0
2024-07-22,376.0
2024-07-23,376.0
2024-07-24,376.0
2024-07-25,376.0
2024-07-26,376.0
2024-07-27,376.0
2024-07-28,376.0
2024-07-29,376.0
2024-07-30,376.0
2024-07-31,376.0
2024-08-01,376.0
2024-08-02,376.0
2024-08-03,376.0
2024-08-04,376.0
2024-08-05,376.0
2024-08-06,376.0
2024-08-07,376.0
2024-08-08,376.0
2024-08-09,376.0
2024-08-10,376.0
2024-08-11,376.0
2024-08-12,376.0
2024-08-13,376.0
2024-08-14,376.0
2024-08-15,376.0
2024-08-16,376.0
2024-08-17,376.0
2024-08-18,376.0
2024-08-19,376.0
2024-08-20,376.0
2024-08-21,376.0
2024-08-22,376.0
2024-08-23,376.0
2024-08-24,376.0
2024-08-25,376.0
2024-08-26,376.0
2024-08-27,376.0
2024-08-28,376.0
2024-08-29,376.0
2024-08-30,376.0
2024-08-31,376.0
2024-09-01,376.0
2024-09-02,376.0
2024-09-03,376.0
2024-09-04,376.0
2024-09-05,376.0
2024-09-06,376.0
2024-09-07,376.0
2024-09-08,376.0
2024-09-09,376.0
2024-09-10,376.0
2024-09-11,376.0
2024-09-12,376.0
2024-09-13,376.0
2024-09-14,376.0
2024-09-15,376.0
2024-09-16,376.0
2024-09-17,376.0
2024-09-18,376.0
2024-09-19,376.0
2024-09-20,376.0
2024-09-21,376.0
2024-09-22,376.0
2024-09-23,376.0
2024-09-24,376.0
2024-09-25,376.0
2024-09-26,376.0
2024-09-27,376.0
2024-09-28,376.0
2024-09-29,376.0
2024-09-30,376.0
2024-10-01,376.0
2024-10-02,376.0
2024-10-03,376.0
2024-10-04,376.0
2024-10-05,376.0
2024-10-06,376.0
2024-10-07,376.0
2024-10-08,376.0
2024-10-09,376.0
2024-10-10,376.0
2024-10-11,376.0
2024-10-12,376.0
2024-10-13,338.0
2024-10-14,338.0
2024-10-15,338.0
2024-10-16,338.0
2024-10-17,338.0
2024-10-18,338.0
2024-10-19,338.0
2024-10-20,338.0
2024-10-21,338.0
2024-10-22,338.0
2024-10-23,338.0
2024-10-24,338.0
2024-10-25,338.0
2024-10-26,338.0
2024-10-27,338.0
2024-10-28,338.0
2024-10-29,338.0
2024-10-30,338.0
2024-10-31,338.0
2024-11-01,338.0
2024-11-02,338.0
2024-11-03,338.0
2024-11-04,338.0
2024-11-05,338.0
2024-11-06,338.0
2024-11-07,338.0
2024-11-08,338.0
2024-11-09,338.0
2024-11-10,338.0
2024-11-11,338.0
2024-11-12,338.0
2024-11-13,338.0
2024-11-14,338.0
2024-11-15,338.0
2024-11-16,338.0
2024-11-17,338.0
2024-11-18,338.0
2024-11-19,338.0
2024-11-20,338.0
2024-11-21,338.0
2024-11-22,338.0
2024-11-23,338.0
2024-11-24,338.0
2024-11-25,338.0
2024-11-26,338.0
2024-11-27,338.0
2024-11-28,338.0
2024-11-29,338.0
2024-11-30,338.0
2024-12-01,338.0
2024-12-02,338.0
2024-12-03,338.0
2024-12-04,338.0
2024-12-05,338.0
2024-12-06,338.0
2024-12-07,338.0
2024-12-08,338.0
2024-12-09,338.0
2024-12-10,338.0
2024-12-11,338.0
2024-12-12,338.0
2024-12-13,338.0
2024-12-14,338.0
2024-12-15,338.0
2024-12-16,338.0
2024-12-17,338.0
2024-12-18,338.0
2024-12-19,338.0
2024-12-20,338.0
2024-12-21,338.0
2024-12-22,338.0
2024-12-23,338.0
2024-12-24,338.0
2024-12-25,338.0
2024-12-26,338.0
2024-12-27,338.0
2024-12-28,338.0
2024-12-29,338.0
2024-12-30,338.0
2024-12-31,338.0
2025-01-01,338.0
2025-01-02,338.0
2025-01-03,338.0
2025-01-04,338.0
2025-01-05,338.0
2025-01-06,338.0
2025-01-07,338.0
2025-01-08,338.0
2025-01-09,338.0
2025-01-10,338.0
2025-01-11,338.0
2025-01-12,338.0
2025-01-13,338.0
2025-01-14,338.0
2025-01-15,338.0
2025-01-16,338.0
2025-01-17,338.0
2025-01-18,338.0
2025-01-19,338.0
2025-01-20,338.0
2025-01-21,338.0
2025-01-22,338.0
2025-01-23,338.0
2025-01-24,338.0
2025-01-25,338.0
2025-01-26,338.0
2025-01-27,338.0
2025-01-28,338.0
2025-01-29,338.0
2025-01-30,338.0
2025-01-31,338.0
2025-02-01,338.0
2025-02-02,338.0
2025-02-03,338.0
2025-02-04,338.0
2025-02-05,338.0
2025-02-06,338.0
2025-02-07,338.0
2025-02-08,338.0
2025-02-09,338.0
2025-02-10,338.0
2025-02-11,338.0
2025-02-12,338.0
2025-02-13,338.0
2025-02-14,338.0
2025-02-15,338.0
2025-02-16,338.0
2025-02-17,338.0
2025-02-18,338.0
2025-02-19,338.0
2025-02-20,338.0
2025-02-21,338.0
2025-02-22,338.0
2025-02-23,338.0
2025-02-24,338.0
2025-02-25,338.0
2025-02-26,338.0
2025-02-27,338.0
2025-02-28,338.0
2025-03-01,338.0
2025-03-02,338.0
2025-03-03,338.0
2025-03-04,338.0
2025-03-05,338.0
2025-03-06,338.0
2025-03-07,338.0
2025-03-08,338.0
2025-03-09,338.0
2025-03-10,338.0
2025-03-11,338.0
2025-03-12,338.0
2025-03-13,338.0
2025-03-14,338.0
2025-03-15,338.0
2025-03-16,338.0
2025-03-17,338.0
2025-03-18,338.0
2025-03-19,338.0
2025-03-20,338.0
2025-03-21,338.0
2025-03-22,338.0
2025-03-23,338.0
2025-03-24,338.0
2025-03-25,338.0
2025-03-26,338.0
2025-03-27,338.0
2025-03-28,338.0
2025-03-29,338.0
2025-03-30,338.0
2025-03-31,338.0
2025-04-01,338.0
2025-04-02,338.0
2025-04-03,338.0
2025-04-04,338.0
2025-04-05,338.0
2025-04-06,338.0
2025-04-07,338.0
2025-04-08,338.0
2025-04-09,338.0
2025-04-10,338.0
2025-04-11,338.0
2025-04-12,338.0
2025-04-13,338.0
2025-04-14,338.0
2025-04-15,338.0
2025-04-16,338.0
2025-04-17,338.0
2025-04-18,338.0
2025-04-19,338.0
2025-04-20,338.0
2025-04-21,338.0
2025-04-22,338.0
2025-04-23,338.0
2025-04-24,338.0
2025-04-25,338.0
2025-04-26,338.0
2025-04-27,338.0
2025-04-28,338.0
2025-04-29,338.0
2025-04-30,338.0
2025-05-01,338.0
2025-05-02,338.0
2025-05-03,338.0
2025-05-04,338.0
2025-05-05,338.0
2025-05-06,338.0
2025-05-07,338.0
2025-05-08,338.0
2025-05-09,338.0
2025-05-10,338.0
2025-05-11,338.0
2025-05-12,338.0
2025-05-13,338.0
2025-05-14,-1632.0
2025-05-15,-1632.0
2025-05-16,-1632.0
2025-05-17,-1632.0
