date,price
2024-05-18,371.0
2024-05-19,371.0
2024-05-20,371.0
2024-05-21,371.0
2024-05-22,371.0
2024-05-23,368.0
2024-05-24,364.0
2024-05-25,361.0
2024-05-26,361.0
2024-05-27,361.0
2024-05-28,361.0
2024-05-29,361.0
2024-05-30,371.0
2024-05-31,381.0
2024-06-01,384.0
2024-06-02,377.0
2024-06-03,371.0
2024-06-04,371.0
2024-06-05,371.0
2024-06-06,371.0
2024-06-07,371.0
2024-06-08,371.0
2024-06-09,371.0
2024-06-10,371.0
2024-06-11,371.0
2024-06-12,371.0
2024-06-13,371.0
2024-06-14,371.0
2024-06-15,371.0
2024-06-16,371.0
2024-06-17,371.0
2024-06-18,371.0
2024-06-19,371.0
2024-06-20,371.0
2024-06-21,371.0
2024-06-22,371.0
2024-06-23,371.0
2024-06-24,371.0
2024-06-25,377.0
2024-06-26,384.0
2024-06-27,390.0
2024-06-28,390.0
2024-06-29,384.0
2024-06-30,377.0
2024-07-01,371.0
2024-07-02,371.0
2024-07-03,371.0
2024-07-04,371.0
2024-07-05,371.0
2024-07-06,371.0
2024-07-07,371.0
2024-07-08,371.0
2024-07-09,371.0
2024-07-10,371.0
2024-07-11,371.0
2024-07-12,371.0
2024-07-13,371.0
2024-07-14,371.0
2024-07-15,371.0
2024-07-16,371.0
2024-07-17,371.0
2024-07-18,371.0
2024-07-19,371.0
2024-07-20,371.0
2024-07-21,369.0
2024-07-22,369.0
2024-07-23,369.0
2024-07-24,369.0
2024-07-25,369.0
2024-07-26,371.0
2024-07-27,371.0
2024-07-28,371.0
2024-07-29,371.0
2024-07-30,371.0
2024-07-31,371.0
2024-08-01,371.0
2024-08-02,371.0
2024-08-03,371.0
2024-08-04,371.0
2024-08-05,371.0
2024-08-06,371.0
2024-08-07,371.0
2024-08-08,371.0
2024-08-09,371.0
2024-08-10,371.0
2024-08-11,371.0
2024-08-12,371.0
2024-08-13,371.0
2024-08-14,371.0
2024-08-15,371.0
2024-08-16,371.0
2024-08-17,371.0
2024-08-18,371.0
2024-08-19,371.0
2024-08-20,371.0
2024-08-21,371.0
2024-08-22,371.0
2024-08-23,371.0
2024-08-24,371.0
2024-08-25,371.0
2024-08-26,371.0
2024-08-27,371.0
2024-08-28,371.0
2024-08-29,371.0
2024-08-30,371.0
2024-08-31,371.0
2024-09-01,371.0
2024-09-02,371.0
2024-09-03,371.0
2024-09-04,371.0
2024-09-05,371.0
2024-09-06,371.0
2024-09-07,371.0
2024-09-08,371.0
2024-09-09,371.0
2024-09-10,371.0
2024-09-11,371.0
2024-09-12,371.0
2024-09-13,371.0
2024-09-14,371.0
2024-09-15,371.0
2024-09-16,371.0
2024-09-17,371.0
2024-09-18,371.0
2024-09-19,371.0
2024-09-20,371.0
2024-09-21,371.0
2024-09-22,371.0
2024-09-23,371.0
2024-09-24,371.0
2024-09-25,371.0
2024-09-26,371.0
2024-09-27,371.0
2024-09-28,371.0
2024-09-29,371.0
2024-09-30,371.0
2024-10-01,371.0
2024-10-02,371.0
2024-10-03,371.0
2024-10-04,371.0
2024-10-05,371.0
2024-10-06,371.0
2024-10-07,371.0
2024-10-08,371.0
2024-10-09,371.0
2024-10-10,371.0
2024-10-11,371.0
2024-10-12,371.0
2024-10-13,371.0
2024-10-14,371.0
2024-10-15,371.0
2024-10-16,371.0
2024-10-17,371.0
2024-10-18,371.0
2024-10-19,371.0
2024-10-20,371.0
2024-10-21,371.0
2024-10-22,371.0
2024-10-23,377.0
2024-10-24,384.0
2024-10-25,390.0
2024-10-26,390.0
2024-10-27,377.0
2024-10-28,371.0
2024-10-29,364.0
2024-10-30,371.0
2024-10-31,371.0
2024-11-01,371.0
2024-11-02,371.0
