date,price
2024-05-18,529.0
2024-05-19,529.0
2024-05-20,529.0
2024-05-21,529.0
2024-05-22,529.0
2024-05-23,529.0
2024-05-24,529.0
2024-05-25,529.0
2024-05-26,529.0
2024-05-27,529.0
2024-05-28,529.0
2024-05-29,529.0
2024-05-30,529.0
2024-05-31,529.0
2024-06-01,529.0
2024-06-02,529.0
2024-06-03,529.0
2024-06-04,529.0
2024-06-05,529.0
2024-06-06,529.0
2024-06-07,529.0
2024-06-08,529.0
2024-06-09,529.0
2024-06-10,529.0
2024-06-11,529.0
2024-06-12,529.0
2024-06-13,529.0
2024-06-14,529.0
2024-06-15,529.0
2024-06-16,529.0
2024-06-17,529.0
2024-06-18,529.0
2024-06-19,529.0
2024-06-20,529.0
2024-06-21,529.0
2024-06-22,529.0
2024-06-23,529.0
2024-06-24,529.0
2024-06-25,529.0
2024-06-26,529.0
2024-06-27,529.0
2024-06-28,529.0
2024-06-29,529.0
2024-06-30,529.0
2024-07-01,529.0
2024-07-02,529.0
2024-07-03,529.0
2024-07-04,529.0
2024-07-05,529.0
2024-07-06,529.0
2024-07-07,529.0
2024-07-08,529.0
2024-07-09,529.0
2024-07-10,529.0
2024-07-11,529.0
2024-07-12,529.0
2024-07-13,529.0
2024-07-14,529.0
2024-07-15,529.0
2024-07-16,529.0
2024-07-17,529.0
2024-07-18,529.0
2024-07-19,529.0
2024-07-20,529.0
2024-07-21,529.0
2024-07-22,529.0
2024-07-23,529.0
2024-07-24,529.0
2024-07-25,529.0
2024-07-26,529.0
2024-07-27,529.0
2024-07-28,529.0
2024-07-29,529.0
2024-07-30,529.0
2024-07-31,529.0
2024-08-01,529.0
2024-08-02,529.0
2024-08-03,529.0
2024-08-04,529.0
2024-08-05,529.0
2024-08-06,529.0
2024-08-07,529.0
2024-08-08,529.0
2024-08-09,529.0
2024-08-10,529.0
2024-08-11,529.0
2024-08-12,529.0
2024-08-13,529.0
2024-08-14,529.0
2024-08-15,529.0
2024-08-16,529.0
2024-08-17,529.0
2024-08-18,529.0
2024-08-19,529.0
2024-08-20,529.0
2024-08-21,529.0
2024-08-22,529.0
2024-08-23,529.0
2024-08-24,529.0
2024-08-25,529.0
2024-08-26,529.0
2024-08-27,529.0
2024-08-28,529.0
2024-08-29,529.0
2024-08-30,529.0
2024-08-31,529.0
2024-09-01,529.0
2024-09-02,529.0
2024-09-03,529.0
2024-09-04,529.0
2024-09-05,529.0
2024-09-06,529.0
2024-09-07,529.0
2024-09-08,529.0
2024-09-09,529.0
2024-09-10,529.0
2024-09-11,529.0
2024-09-12,529.0
2024-09-13,529.0
2024-09-14,529.0
2024-09-15,529.0
2024-09-16,529.0
2024-09-17,529.0
2024-09-18,529.0
2024-09-19,529.0
2024-09-20,529.0
2024-09-21,529.0
2024-09-22,529.0
2024-09-23,529.0
2024-09-24,529.0
2024-09-25,529.0
2024-09-26,529.0
2024-09-27,529.0
2024-09-28,529.0
2024-09-29,529.0
2024-09-30,529.0
2024-10-01,529.0
2024-10-02,529.0
2024-10-03,529.0
2024-10-04,529.0
2024-10-05,529.0
2024-10-06,529.0
2024-10-07,529.0
2024-10-08,529.0
2024-10-09,529.0
2024-10-10,529.0
2024-10-11,529.0
2024-10-12,529.0
2024-10-13,529.0
2024-10-14,529.0
2024-10-15,529.0
2024-10-16,529.0
2024-10-17,529.0
2024-10-18,529.0
2024-10-19,529.0
2024-10-20,529.0
2024-10-21,529.0
2024-10-22,529.0
2024-10-23,529.0
2024-10-24,529.0
2024-10-25,529.0
2024-10-26,529.0
2024-10-27,529.0
2024-10-28,529.0
2024-10-29,529.0
2024-10-30,529.0
2024-10-31,529.0
2024-11-01,529.0
2024-11-02,529.0
