date,price
2024-05-18,240.0
2024-05-19,240.0
2024-05-20,240.0
2024-05-21,240.0
2024-05-22,240.0
2024-05-23,240.0
2024-05-24,240.0
2024-05-25,240.0
2024-05-26,240.0
2024-05-27,240.0
2024-05-28,240.0
2024-05-29,240.0
2024-05-30,240.0
2024-05-31,240.0
2024-06-01,240.0
2024-06-02,240.0
2024-06-03,240.0
2024-06-04,240.0
2024-06-05,240.0
2024-06-06,240.0
2024-06-07,240.0
2024-06-08,240.0
2024-06-09,240.0
2024-06-10,240.0
2024-06-11,240.0
2024-06-12,240.0
2024-06-13,240.0
2024-06-14,240.0
2024-06-15,240.0
2024-06-16,240.0
2024-06-17,240.0
2024-06-18,240.0
2024-06-19,240.0
2024-06-20,240.0
2024-06-21,240.0
2024-06-22,240.0
2024-06-23,240.0
2024-06-24,240.0
2024-06-25,240.0
2024-06-26,240.0
2024-06-27,240.0
2024-06-28,240.0
2024-06-29,240.0
2024-06-30,240.0
2024-07-01,240.0
2024-07-02,240.0
2024-07-03,240.0
2024-07-04,240.0
2024-07-05,240.0
2024-07-06,240.0
2024-07-07,240.0
2024-07-08,240.0
2024-07-09,240.0
2024-07-10,240.0
2024-07-11,240.0
2024-07-12,240.0
2024-07-13,240.0
2024-07-14,240.0
2024-07-15,240.0
2024-07-16,240.0
2024-07-17,240.0
2024-07-18,240.0
2024-07-19,240.0
2024-07-20,240.0
2024-07-21,240.0
2024-07-22,240.0
2024-07-23,240.0
2024-07-24,240.0
2024-07-25,240.0
2024-07-26,240.0
2024-07-27,240.0
2024-07-28,240.0
2024-07-29,240.0
2024-07-30,240.0
2024-07-31,240.0
2024-08-01,240.0
2024-08-02,240.0
2024-08-03,240.0
2024-08-04,240.0
2024-08-05,240.0
2024-08-06,240.0
2024-08-07,240.0
2024-08-08,240.0
2024-08-09,240.0
2024-08-10,240.0
2024-08-11,240.0
2024-08-12,240.0
2024-08-13,240.0
2024-08-14,240.0
2024-08-15,240.0
2024-08-16,240.0
2024-08-17,240.0
2024-08-18,240.0
2024-08-19,240.0
2024-08-20,240.0
2024-08-21,240.0
2024-08-22,240.0
2024-08-23,240.0
2024-08-24,240.0
2024-08-25,240.0
2024-08-26,240.0
2024-08-27,240.0
2024-08-28,240.0
2024-08-29,240.0
2024-08-30,240.0
2024-08-31,240.0
2024-09-01,240.0
2024-09-02,240.0
2024-09-03,240.0
2024-09-04,240.0
2024-09-05,240.0
2024-09-06,240.0
2024-09-07,240.0
2024-09-08,240.0
2024-09-09,240.0
2024-09-10,240.0
2024-09-11,240.0
2024-09-12,240.0
2024-09-13,240.0
2024-09-14,240.0
2024-09-15,240.0
2024-09-16,240.0
2024-09-17,240.0
2024-09-18,240.0
2024-09-19,240.0
2024-09-20,240.0
2024-09-21,240.0
2024-09-22,240.0
2024-09-23,240.0
2024-09-24,240.0
2024-09-25,240.0
2024-09-26,240.0
2024-09-27,240.0
2024-09-28,240.0
2024-09-29,240.0
2024-09-30,240.0
2024-10-01,240.0
2024-10-02,240.0
2024-10-03,240.0
2024-10-04,240.0
2024-10-05,240.0
2024-10-06,240.0
2024-10-07,240.0
2024-10-08,240.0
2024-10-09,240.0
2024-10-10,240.0
2024-10-11,240.0
2024-10-12,240.0
2024-10-13,240.0
2024-10-14,240.0
2024-10-15,240.0
2024-10-16,240.0
2024-10-17,240.0
2024-10-18,240.0
2024-10-19,240.0
2024-10-20,240.0
2024-10-21,240.0
2024-10-22,240.0
2024-10-23,240.0
2024-10-24,240.0
2024-10-25,240.0
2024-10-26,240.0
2024-10-27,240.0
2024-10-28,240.0
2024-10-29,240.0
2024-10-30,240.0
2024-10-31,240.0
2024-11-01,240.0
2024-11-02,240.0
