Check-in Date,Check-out Date,Price in NZD,URL
2024-08-29,2024-08-30,287,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-08-29&guests=3&adults=3&check_out=2024-08-30&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-08-30,2024-08-31,287,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-08-30&guests=3&adults=3&check_out=2024-08-31&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-08-31,2024-09-01,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-08-31&guests=3&adults=3&check_out=2024-09-01&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-09-01,2024-09-02,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-09-01&guests=3&adults=3&check_out=2024-09-02&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-09-02,2024-09-03,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-09-02&guests=3&adults=3&check_out=2024-09-03&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-09-03,2024-09-04,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-09-03&guests=3&adults=3&check_out=2024-09-04&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-09-04,2024-09-05,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-09-04&guests=3&adults=3&check_out=2024-09-05&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-09-05,2024-09-06,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-09-05&guests=3&adults=3&check_out=2024-09-06&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-09-06,2024-09-07,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-09-06&guests=3&adults=3&check_out=2024-09-07&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-09-07,2024-09-08,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-09-07&guests=3&adults=3&check_out=2024-09-08&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-09-08,2024-09-09,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-09-08&guests=3&adults=3&check_out=2024-09-09&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-09-09,2024-09-10,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-09-09&guests=3&adults=3&check_out=2024-09-10&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-09-10,2024-09-11,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-09-10&guests=3&adults=3&check_out=2024-09-11&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-09-11,2024-09-12,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-09-11&guests=3&adults=3&check_out=2024-09-12&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
2024-09-12,2024-09-13,262,https://www.airbnb.co.nz/rooms/1017748763616316098?check_in=2024-09-12&guests=3&adults=3&check_out=2024-09-13&source_impression_id=p3_1716370038_pqdFThnXtIHe9zJt
