Check-in Date,Check-out Date,Price in NZD,URL
2024-05-23,2024-05-24,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-05-23&guests=3&adults=3&check_out=2024-05-24&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-05-24,2024-05-25,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-05-24&guests=3&adults=3&check_out=2024-05-25&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-05-25,2024-05-26,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-05-25&guests=3&adults=3&check_out=2024-05-26&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-05-26,2024-05-27,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-05-26&guests=3&adults=3&check_out=2024-05-27&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-05-27,2024-05-28,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-05-27&guests=3&adults=3&check_out=2024-05-28&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-05-28,2024-05-29,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-05-28&guests=3&adults=3&check_out=2024-05-29&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-05-29,2024-05-30,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-05-29&guests=3&adults=3&check_out=2024-05-30&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-05-30,2024-05-31,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-05-30&guests=3&adults=3&check_out=2024-05-31&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-05-31,2024-06-01,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-05-31&guests=3&adults=3&check_out=2024-06-01&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-01,2024-06-02,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-01&guests=3&adults=3&check_out=2024-06-02&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-02,2024-06-03,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-02&guests=3&adults=3&check_out=2024-06-03&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-03,2024-06-04,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-03&guests=3&adults=3&check_out=2024-06-04&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-04,2024-06-05,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-04&guests=3&adults=3&check_out=2024-06-05&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-05,2024-06-06,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-05&guests=3&adults=3&check_out=2024-06-06&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-06,2024-06-07,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-06&guests=3&adults=3&check_out=2024-06-07&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-07,2024-06-08,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-07&guests=3&adults=3&check_out=2024-06-08&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-08,2024-06-09,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-08&guests=3&adults=3&check_out=2024-06-09&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-09,2024-06-10,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-09&guests=3&adults=3&check_out=2024-06-10&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-10,2024-06-11,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-10&guests=3&adults=3&check_out=2024-06-11&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-11,2024-06-12,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-11&guests=3&adults=3&check_out=2024-06-12&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-12,2024-06-13,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-12&guests=3&adults=3&check_out=2024-06-13&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-13,2024-06-14,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-13&guests=3&adults=3&check_out=2024-06-14&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-14,2024-06-15,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-14&guests=3&adults=3&check_out=2024-06-15&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-15,2024-06-16,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-15&guests=3&adults=3&check_out=2024-06-16&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-16,2024-06-17,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-16&guests=3&adults=3&check_out=2024-06-17&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-17,2024-06-18,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-17&guests=3&adults=3&check_out=2024-06-18&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-18,2024-06-19,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-18&guests=3&adults=3&check_out=2024-06-19&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-19,2024-06-20,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-19&guests=3&adults=3&check_out=2024-06-20&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-20,2024-06-21,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-20&guests=3&adults=3&check_out=2024-06-21&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-21,2024-06-22,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-21&guests=3&adults=3&check_out=2024-06-22&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
2024-06-22,2024-06-23,199,https://www.airbnb.co.nz/rooms/31574846?check_in=2024-06-22&guests=3&adults=3&check_out=2024-06-23&source_impression_id=p3_1716375950_nyvNahiRAFq7eyNG
