Check-in Date,Check-out Date,Price in NZD,URL
2024-07-04,2024-07-05,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-04&guests=3&adults=3&check_out=2024-07-05&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-07,2024-07-08,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-07&guests=3&adults=3&check_out=2024-07-08&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-08,2024-07-09,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-08&guests=3&adults=3&check_out=2024-07-09&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-09,2024-07-10,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-09&guests=3&adults=3&check_out=2024-07-10&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-10,2024-07-11,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-10&guests=3&adults=3&check_out=2024-07-11&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-11,2024-07-12,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-11&guests=3&adults=3&check_out=2024-07-12&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-14,2024-07-15,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-14&guests=3&adults=3&check_out=2024-07-15&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-15,2024-07-16,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-15&guests=3&adults=3&check_out=2024-07-16&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-16,2024-07-17,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-16&guests=3&adults=3&check_out=2024-07-17&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-17,2024-07-18,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-17&guests=3&adults=3&check_out=2024-07-18&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-18,2024-07-19,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-18&guests=3&adults=3&check_out=2024-07-19&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-21,2024-07-22,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-21&guests=3&adults=3&check_out=2024-07-22&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-22,2024-07-23,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-22&guests=3&adults=3&check_out=2024-07-23&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-23,2024-07-24,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-23&guests=3&adults=3&check_out=2024-07-24&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-29,2024-07-30,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-29&guests=3&adults=3&check_out=2024-07-30&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-30,2024-07-31,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-30&guests=3&adults=3&check_out=2024-07-31&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-07-31,2024-08-01,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-07-31&guests=3&adults=3&check_out=2024-08-01&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-01,2024-08-02,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-01&guests=3&adults=3&check_out=2024-08-02&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-04,2024-08-05,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-04&guests=3&adults=3&check_out=2024-08-05&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-05,2024-08-06,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-05&guests=3&adults=3&check_out=2024-08-06&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-06,2024-08-07,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-06&guests=3&adults=3&check_out=2024-08-07&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-07,2024-08-08,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-07&guests=3&adults=3&check_out=2024-08-08&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-08,2024-08-09,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-08&guests=3&adults=3&check_out=2024-08-09&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-11,2024-08-12,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-11&guests=3&adults=3&check_out=2024-08-12&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-12,2024-08-13,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-12&guests=3&adults=3&check_out=2024-08-13&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-13,2024-08-14,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-13&guests=3&adults=3&check_out=2024-08-14&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-14,2024-08-15,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-14&guests=3&adults=3&check_out=2024-08-15&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-15,2024-08-16,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-15&guests=3&adults=3&check_out=2024-08-16&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-18,2024-08-19,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-18&guests=3&adults=3&check_out=2024-08-19&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-25,2024-08-26,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-25&guests=3&adults=3&check_out=2024-08-26&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-26,2024-08-27,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-26&guests=3&adults=3&check_out=2024-08-27&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-27,2024-08-28,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-27&guests=3&adults=3&check_out=2024-08-28&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-28,2024-08-29,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-28&guests=3&adults=3&check_out=2024-08-29&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-08-29,2024-08-30,216,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-08-29&guests=3&adults=3&check_out=2024-08-30&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-09-01,2024-09-02,245,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-09-01&guests=3&adults=3&check_out=2024-09-02&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-09-02,2024-09-03,245,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-09-02&guests=3&adults=3&check_out=2024-09-03&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-09-03,2024-09-04,245,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-09-03&guests=3&adults=3&check_out=2024-09-04&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-09-04,2024-09-05,245,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-09-04&guests=3&adults=3&check_out=2024-09-05&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
2024-09-05,2024-09-06,245,https://www.airbnb.co.nz/rooms/1141075033936083504?check_in=2024-09-05&guests=3&adults=3&check_out=2024-09-06&source_impression_id=p3_1716375187_DzCQ/fil4FkTfY2q
