Check-in Date,Check-out Date,Price in NZD,URL
2024-10-10,2024-10-11,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-10&guests=3&adults=3&check_out=2024-10-11&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-11,2024-10-12,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-11&guests=3&adults=3&check_out=2024-10-12&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-12,2024-10-13,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-12&guests=3&adults=3&check_out=2024-10-13&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-13,2024-10-14,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-13&guests=3&adults=3&check_out=2024-10-14&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-14,2024-10-15,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-14&guests=3&adults=3&check_out=2024-10-15&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-15,2024-10-16,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-15&guests=3&adults=3&check_out=2024-10-16&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-19,2024-10-20,261,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-19&guests=3&adults=3&check_out=2024-10-20&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-20,2024-10-21,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-20&guests=3&adults=3&check_out=2024-10-21&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-21,2024-10-22,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-21&guests=3&adults=3&check_out=2024-10-22&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-22,2024-10-23,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-22&guests=3&adults=3&check_out=2024-10-23&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-23,2024-10-24,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-23&guests=3&adults=3&check_out=2024-10-24&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-24,2024-10-25,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-24&guests=3&adults=3&check_out=2024-10-25&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-25,2024-10-26,268,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-25&guests=3&adults=3&check_out=2024-10-26&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-26,2024-10-27,268,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-26&guests=3&adults=3&check_out=2024-10-27&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-27,2024-10-28,268,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-27&guests=3&adults=3&check_out=2024-10-28&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-28,2024-10-29,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-28&guests=3&adults=3&check_out=2024-10-29&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-29,2024-10-30,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-29&guests=3&adults=3&check_out=2024-10-30&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-30,2024-10-31,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-30&guests=3&adults=3&check_out=2024-10-31&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-10-31,2024-11-01,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-10-31&guests=3&adults=3&check_out=2024-11-01&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-01,2024-11-02,268,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-01&guests=3&adults=3&check_out=2024-11-02&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-02,2024-11-03,268,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-02&guests=3&adults=3&check_out=2024-11-03&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-03,2024-11-04,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-03&guests=3&adults=3&check_out=2024-11-04&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-04,2024-11-05,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-04&guests=3&adults=3&check_out=2024-11-05&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-17,2024-11-18,260,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-17&guests=3&adults=3&check_out=2024-11-18&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-18,2024-11-19,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-18&guests=3&adults=3&check_out=2024-11-19&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-19,2024-11-20,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-19&guests=3&adults=3&check_out=2024-11-20&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-20,2024-11-21,245,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-20&guests=3&adults=3&check_out=2024-11-21&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-21,2024-11-22,246,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-21&guests=3&adults=3&check_out=2024-11-22&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-22,2024-11-23,262,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-22&guests=3&adults=3&check_out=2024-11-23&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-23,2024-11-24,267,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-23&guests=3&adults=3&check_out=2024-11-24&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-24,2024-11-25,250,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-24&guests=3&adults=3&check_out=2024-11-25&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-25,2024-11-26,252,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-25&guests=3&adults=3&check_out=2024-11-26&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-26,2024-11-27,253,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-26&guests=3&adults=3&check_out=2024-11-27&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-27,2024-11-28,255,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-27&guests=3&adults=3&check_out=2024-11-28&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-28,2024-11-29,257,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-28&guests=3&adults=3&check_out=2024-11-29&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
2024-11-29,2024-11-30,276,https://www.airbnb.co.nz/rooms/1125096139567330802?check_in=2024-11-29&guests=3&adults=3&check_out=2024-11-30&source_impression_id=p3_1716360138_am4FZZS0vB0cllcB
